a,b,theta,A1,A2,E,E_p1,E_p2,E_t,machine_type,status,file_name
6.1,8.3,61.5,0,14,-39.80519323516637,-0.3040725206956267,-4.82688849628903,-7.385817800299264,2,Done,BTBT_A1=0_A2=14_theta=61.5_a=6.1_b=8.3_cx=0_cy=0_cz=0.log
6.1,7.9,61.5,0,-10,-40.28809983190149,-0.3674259304534644,-4.82688849628903,-7.474867744604126,2,Done,BTBT_A1=0_A2=-10_theta=61.5_a=6.1_b=7.9_cx=0_cy=0_cz=0.log
6.0,8.2,61.5,0,-12,-39.78483681147918,-0.2993850212078541,-4.866415351396427,-7.363309016567655,2,Done,BTBT_A1=0_A2=-12_theta=61.5_a=6.0_b=8.2_cx=0_cy=0_cz=0.log
6.2,7.9,61.5,0,-8,-40.79880511993542,-0.356595107819885,-4.71736917598173,-7.662719138083048,1,Done,BTBT_A1=0_A2=-8_theta=61.5_a=6.2_b=7.9_cx=0_cy=0_cz=0.log
6.0,8.0,61.5,0,-14,-38.781373020261526,-0.3678463622927665,-4.866415351396427,-7.078212398220785,1,Done,BTBT_A1=0_A2=-14_theta=61.5_a=6.0_b=8.0_cx=0_cy=0_cz=0.log
6.2,8.3,61.5,0,14,-39.63788652000949,-0.3040725206956267,-4.71736917598173,-7.398750781663693,2,Done,BTBT_A1=0_A2=14_theta=61.5_a=6.2_b=8.3_cx=0_cy=0_cz=0.log
6.1,8.1,61.5,0,-10,-40.342705751769245,-0.3119728718884289,-4.82688849628903,-7.516245753853582,2,Done,BTBT_A1=0_A2=-10_theta=61.5_a=6.1_b=8.1_cx=0_cy=0_cz=0.log
6.1,8.0,61.5,0,-12,-39.848579277750105,-0.351493451744318,-4.82688849628903,-7.372953845420852,2,Done,BTBT_A1=0_A2=-12_theta=61.5_a=6.1_b=8.0_cx=0_cy=0_cz=0.log
6.2,7.9,61.5,0,-2,-41.28149836231023,-0.3411897371988743,-4.71736917598173,-7.791095133987255,1,Done,BTBT_A1=0_A2=-2_theta=61.5_a=6.2_b=7.9_cx=0_cy=0_cz=0.log
6.2,8.0,61.5,0,-8,-40.69758775644004,-0.3282630310859531,-4.71736917598173,-7.651580835576169,1,Done,BTBT_A1=0_A2=-8_theta=61.5_a=6.2_b=8.0_cx=0_cy=0_cz=0.log
6.2,7.9,61.5,0,-10,-40.33231418672949,-0.3674259304534644,-4.71736917598173,-7.540680993464775,2,Done,BTBT_A1=0_A2=-10_theta=61.5_a=6.2_b=7.9_cx=0_cy=0_cz=0.log
6.1,8.2,61.5,0,-12,-39.78786141052842,-0.2993850212078541,-4.82688849628903,-7.383828593883663,2,Done,BTBT_A1=0_A2=-12_theta=61.5_a=6.1_b=8.2_cx=0_cy=0_cz=0.log
6.2,8.0,61.5,0,-2,-41.02772076707333,-0.3137236242182553,-4.71736917598173,-7.741383791668341,2,Done,BTBT_A1=0_A2=-2_theta=61.5_a=6.2_b=8.0_cx=0_cy=0_cz=0.log
6.0,8.1,61.5,0,-14,-39.1554693817161,-0.3395456611178815,-4.866415351396427,-7.185886839171872,1,Done,BTBT_A1=0_A2=-14_theta=61.5_a=6.0_b=8.1_cx=0_cy=0_cz=0.log
